mkr	Malas	mala1495
mbp	Malayo	mala1522
mcm	Malacca-Batavia Creole	mala1533
mly	Malay (individual language)	mala1546
bfo	Malba Birifor	malb1235
pkt	Maleng	male1282
mdy	Male (Ethiopia)	male1284
mgl	Maleu-Kilenge	male1289
mdc	Male (Papua New Guinea)	male1291
pqm	Malecite-Passamaquoddy	male1292
gut	Maléku Jaíka	male1297
mlx	Malfaxal	malf1237
vml	Malgana	malg1242
mxf	Malgbe	malg1250
mgq	Malila	mali1279
mzd	Malimba	mali1280
mli	Malimpung	mali1283
gcc	Mali	mali1284
tcf	Malinaltepec Me'phaa	mali1285
mwj	Maligo	mali1287
sic	Malinguat	mali1288
mlf	Mal	mall1246
mla	Malo	malo1243
mbk	Malol	malo1245
mkb	Mal Paharia	malp1246
mdl	Maltese Sign Language	malt1238
mlt	Maltese	malt1254
mll	Malua Bay	malu1245
mup	Malvi	malv1243
myk	Mamara Senoufo	mama1271
mma	Mama	mama1272
mmn	Mamanwa	mama1275
mqj	Mamasa	mama1276
mhf	Mamaa	mama1277
wmd	Mamaindé	mama1278
mcs	Mambai (Atlantic-Congo)	mamb1294
mgr	Mambwe-Lungu	mamb1296
mvd	Mamboru	mamb1305
mgm	Mambae	mamb1306
mvc	Mam, Central	mamc1234
mam	Mam	mamm1241
maw	Mampruli	mamp1244
mms	Mam, Southern	mams1234
mpf	Mam, Tajumulco	mamt1234
mvj	Mam, Todos Santos Cuchumatán	mamt1235
kdf	Mamusi	mamu1254
mqx	Mamuju	mamu1255
mdi	Mamvu	mamv1243
znk	Manangkari	mana1248
nmm	Manange	mana1288
mva	Manam	mana1295
mle	Manambu	mana1298
mnc	Manchu	manc1252
mjl	Mandeali	mand1409
mha	Manda (India)	mand1413
cmn	Mandarin Chinese	mand1415
zma	Manda (Australia)	mand1416
zmk	Mandandanyi	mand1417
mfv	Mandjak	mand1419
mgs	Manda (Tanzania)	mand1423
mqu	Mandari	mand1425
mnk	Mandinka	mand1436
tbf	Mandara	mand1440
mdr	Mandar	mand1442
mqr	Mander	mand1443
aax	Mandobo Atas	mand1444
bwp	Mandobo Bawah	mand1445
mhq	Mandan	mand1446
mht	Mandahuaca	mand1448
jet	Manem	mane1266
zng	Mang	mang1378
mpc	Mangarayi	mang1381
zme	Mangerr	mang1382
mem	Mangala	mang1383
myj	Mangayat	mang1387
mdj	Mangbetu	mang1394
mdk	Mangbutu	mang1396
mge	Mango	mang1398
kby	Manga Kanuri	mang1399
mrv	Mangareva	mang1401
mbh	Mangseng	mang1403
mmo	Mangga Buang	mang1404
mqy	Manggarai	mang1405
mqc	Mangole	mang1408
zns	Mangas	mang1416
mnx	Manikion	mani1235
mni	Manipuri	mani1292
xkb	Manigri-Kambolé Ede Nago	mani1294
mqp	Manipa	mani1297
knf	Mankanya	mank1251
mml	Man Met	manm1238
mju	Manna-Dora	mann1245
mjv	Mannan	mann1246
mev	Mann	mann1248
woo	Manombai	mano1275
mns	Mansi	mans1258
msw	Mansoanka	mans1259
msk	Mansaka	mans1262
nty	Mantsi	mant1265
myg	Manta	mant1267
kxf	Manumanaw Karen	manu1255
wha	Manusela	manu1258
glv	Manx	manx1243
mxc	Manyika	many1258
mny	Manyawa	many1259
mzj	Manya	many1261
mzv	Manza	manz1243
nbi	Mao Naga	maon1238
mmd	Maonan	maon1241
swb	Maore Comorian	maor1244
mri	Maori	maor1246
mjn	Ma (Papua New Guinea)	mapa1244
mlh	Mape	mape1249
mnm	Mapena	mape1250
mpy	Mapia (Trukic)	mapi1250
mpw	Mapidian	mapi1252
bzh	Mapos Buang	mapo1242
mcg	Mapoyo	mapo1246
sjm	Mapun	mapu1244
arn	Mapudungun	mapu1245
mch	Maquiritari	maqu1238
vmh	Maraghei	mara1373
mar	Marathi	mara1378
nma	Maram Naga	mara1379
mrh	Mara Chin	mara1382
mec	Mara	mara1385
zmr	Maranunggu	mara1386
lrm	Marama	mara1392
lri	Marachi	mara1393
mgb	Mararit	mara1396
mvr	Marau (Indonesia)	mara1397
mrs	Maragus	mara1399
mrw	Maranao	mara1404
myd	Maramba	mara1407
mpg	Marba	marb1239
vmr	Marenje	mare1260
mrx	Maremgi	mare1261
mvu	Marfa	marf1238
mhg	Margu	marg1251
zmc	Margany	marg1253
qvm	Margos-Yarowilca-Lauricocha Quechua	marg1254
mrt	Marghi Central	marg1265
mfm	Marghi South	marg1266
chm	Mari	mari1278
nsr	Maritime Sign Language	mari1381
mrr	Maria (India)	mari1414
nng	Maring Naga	mari1416
zmm	Marimanindji	mari1417
zmt	Maringarr	mari1419
zmj	Maridjabin	mari1421
zmd	Maridan	mari1422
zmy	Mariyedi	mari1423
mfr	Marithiel	mari1424
mrb	Marino	mari1426
dad	Marik	mari1428
hob	Mari (Madang Province)	mari1429
mqi	Mariri	mari1430
mbx	Mari (East Sepik Province)	mari1432
mbw	Maring	mari1435
mds	Maria (Papua New Guinea)	mari1438
mrc	Maricopa	mari1440
msp	Maritsauá	mari1442
enb	Markweeta	mark1255
rkm	Marka	mark1256
rmz	Marma	marm1234
mvo	Marovo	maro1244
xru	Marriammu	marr1256
mah	Marshallese	mars1254
mre	Martha's Vineyard Sign Language	mart1251
zmg	Marti Ke	mart1254
vma	Martuthunira	mart1255
mpj	Martu Wangka	mart1256
mhx	Maru	maru1249
mzr	Marúbo	maru1252
mve	Marwari (Pakistan)	marw1256
rwr	Marwari (India)	marw1260
myx	Masaaba	masa1299
mas	Masai	masa1300
tis	Masadiit Itneg	masa1307
mcn	Masana	masa1322
bks	Masbate Sorsogon	masb1237
msb	Masbatenyo	masb1238
mho	Mashi (Zambia)	mash1267
jms	Mashi (Nigeria)	mash1269
cuj	Mashco Piro	mash1270
ism	Masimasi (Indonesia)	masi1265
bnf	Masiwang	masi1266
msh	Masikoro Malagasy	masi1268
mhh	Maskoy Pidgin	mask1241
klv	Maskelynes	mask1242
msv	Maslam	masl1241
mes	Masmaje	masm1239
mdg	Massalat	mass1262
mvs	Massep	mass1263
mtn	Matagalpa	mata1288
mfh	Matal	mata1306
xmt	Matbat	matb1237
mgv	Matengo	mate1258
mqe	Matepi	mate1260
mbt	Matigsalug Manobo	mati1250
mzo	Matipuhy	mati1253
mpq	Matís	mati1255
mtm	Mator	mato1250
met	Mato	mato1252
axg	Mato Grosso Arára	mato1253
mcf	Matsés	mats1244
mvb	Mattole	matt1238
mgw	Matumbi	matu1259
mjk	Matukar	matu1261
stj	Matya Samo	maty1235
mph	Maung	maun1240
lsy	Mauritian Sign Language	maur1240
mhl	Mauwake	mauw1238
wma	Mawa (Nigeria)	mawa1236
mjj	Mawak	mawa1266
mcz	Mawan	mawa1267
mcw	Mawa (Chad)	mawa1270
mzx	Mawayana	mawa1271
mke	Mawchi	mawc1242
mgk	Mawes	mawe1251
mbl	Maxakalí	maxa1247
mxl	Maxi Gbe	maxi1236
xmy	Mayaguduna	maya1280
sym	Maya Samo	maya1281
slz	Ma'ya	maya1282
yan	Mayangna	maya1285
yus	Maya, Chan Santa Cruz	maya1286
myc	Mayeka	maye1238
mnt	Maykulan	mayk1239
mdm	Mayogo	mayo1261
ifu	Mayoyao Ifugao	mayo1262
mfy	Mayo	mayo1264
mzn	Mazanderani	maza1291
mzl	Mazatlán Mixe	maza1292
zpy	Mazaltepec Zapotec	maza1294
vmz	Mazatlán Mazatec	maza1296
dkx	Mazagway	maza1304
mfc	Mba	mbaa1245
vmb	Mbabaram	mbab1239
lnb	Mbalanhu	mbal1255
mdp	Mbala	mbal1257
mgn	Mbangi	mban1262
zmz	Mbandja	mban1263
mxg	Mbangala	mban1264
zmn	Mbangwe	mban1268
zmv	Mbariman-Gudhinma	mbar1253
mvl	Mbara (Australia)	mbar1254
mpk	Mbara (Chad)	mbar1260
gwa	Mbato	mbat1247
mdn	Mbati	mbat1248
myb	Mbay	mbay1241
xmd	Mbedam	mbed1242
mfo	Mbe	mbee1249
mtk	Mbe'	mbee1250
mql	Mbelime	mbel1240
mdt	Mbere	mber1257
zms	Mbesa	mbes1238
mbo	Mbo (Cameroon)	mboc1235
zmw	Mbo (Democratic Republic of Congo)	mbod1238
moi	Mboi	mboi1246
mdu	Mboko	mbok1243
mdq	Mbole	mbol1247
xmb	Mbonga	mbon1252
bgu	Mbongno	mbon1253
mdw	Mbosi	mbos1242
mxo	Mbowe	mbow1246
mka	Mbre	mbre1244
mhd	Mbugu	mbug1240
mgz	Mbugwe	mbug1242
mhw	Mbukushu	mbuk1240
mqb	Mbuko	mbuk1243
mbv	Mbulungish	mbul1258
mbu	Mbula-Bwazza	mbul1260
mlb	Mbule	mbul1262
mna	Mbula	mbul1263
mdd	Mbum	mbum1254
mgy	Mbunga	mbun1248
mck	Mbunda	mbun1249
bbt	Mburku	mbur1239
muc	Mbu'	mbuu1238
mfu	Mbwela	mbwe1238
gun	Mbyá Guaraní	mbya1239
meg	Mea	meaa1237
mjm	Medebur	mede1237
mue	Media Lengua	medi1245
mwx	Mediak	medi1249
mud	Mednyj Aleut	medn1235
byv	Medumba	medu1238
mym	Me'en	meen1242
mfj	Mefele	mefe1242
mef	Megam	mega1243
ruq	Megleno Romanian	megl1237
nux	Mehek	mehe1243
mmh	Mehináku	mehi1240
gdq	Mehri	mehr1241
mek	Mekeo	meke1243
mvk	Mekmek	mekm1240
msf	Mekwei	mekw1241
mxe	Mele-Fila	mele1250
mfx	Melo	melo1242
med	Melpa	melp1238
mby	Memoni	memo1238
mfd	Mendankwe-Nkwen	mend1261
men	Mende (Sierra Leone)	mend1266
xkd	Mendalam Kayan	mend1267
sim	Mende (Papua New Guinea)	mend1268
mct	Mengisa	meng1263
xmg	Mengaka	meng1264
mee	Mengen	meng1267
mea	Menka	menk1238
mez	Menominee	meno1252
mwv	Mentawai	ment1249
mcr	Menya	meny1245
mvx	Meoswar	meos1237
mxm	Meramera	mera1242
lmb	Merei	mere1242
meq	Merey	mere1246
ulk	Meriam	meri1244
mrm	Merlav	merl1237
xmr	Meroitic	mero1237
mnu	Mer	merr1239
mer	Meru	meru1245
wry	Merwari	merw1238
iyo	Mesaka	mesa1245
apm	Mescalero-Chiricahua Apache	mesc1238
mci	Mese (Papua New Guinea)	mese1244
sac	Meskwaki	mesk1242
zim	Mesme	mesm1239
mys	Mesmes	mesm1243
acm	Mesopotamian Arabic	meso1252
mvz	Mesqan	mesq1240
cms	Messapic	mess1244
mgo	Meta'	meta1238
mxv	Metlatónoc Mixtec	metl1238
mtr	Mewari	mewa1249
wtm	Mewati	mewa1250
mfs	Mexican Sign Language	mexi1237
mej	Meyah	meya1236
pbe	Mezontla Popoloca	mezo1235
ote	Mezquital Otomi	mezq1235
zmf	Mfinu	mfin1238
nfu	Mfumte	mfum1238
zam	Miahuatlan Zapotec	miah1235
mia	Miami	miam1252
pla	Miani	mian1254
mpt	Mian	mian1256
xmi	Miarrã	miar1236
crg	Michif	mich1243
ncl	Michoacán Nahuatl	mich1245
mmc	Michoacán Mazahua	mich1246
frm	Middle French	midd1316
enm	Middle English	midd1317
gml	Middle Low German	midd1318
dum	Middle Dutch	midd1321
mpl	Middle Watut	midd1327
gmh	Middle High German	midd1343
ltc	Middle Chinese	midd1344
dnt	Mid Grand Valley Dani	midg1235
mei	Midob	mido1240
bjo	Mid-Southern Banda	mids1243
mpp	Migabac	miga1241
mmy	Migaama	miga1249
mxj	Miju-Mishmi	miju1243
mik	Mikasuki	mika1239
mic	Mi'kmaq	mikm1235
ymh	Mili	mili1235
mlj	Miltu	milt1241
iml	Miluk	milu1241
imy	Milyan	mily1238
miv	Mimi	mimi1246
myi	Mina (India)	mina1267
min	Minangkabau	mina1268
mvn	Minaveha	mina1269
mcv	Minanibai	mina1274
hna	Mina (Cameroon)	mina1276
inm	Minaean	mina1279
mnp	Min Bei Chinese	minb1244
cdo	Min Dong Chinese	mind1253
mpn	Mindiri	mind1255
drc	Minderico	mind1263
xmf	Mingrelian	ming1252
mko	Mingang Doso	ming1254
vmg	Minigir	mini1251
wii	Minidien	mini1253
hto	Minica Huitoto	mini1256
nan	Min Nan Chinese	minn1241
omn	Minoan	mino1236
mqq	Minokok	mino1243
mnq	Minriq	minr1238
mzt	Mintil	mint1239
czo	Min Zhong Chinese	minz1235
zgm	Minz Zhuang	minz1236
yiq	Miqie	miqi1235
mwl	Mirandese	mira1251
mvh	Mire	mire1238
zrg	Mirgan	mirg1238
mep	Miriwung	miri1266
mmv	Miriti	miri1270
pmu	Mirpur Panjabi	mirp1238
mjs	Miship	mish1244
mrg	Mising	misi1242
mpx	Misima-Paneati	misi1243
miq	Mískito	misk1235
vmm	Mitlatongo Mixtec	mitl1235
zaw	Mitla Zapotec	mitl1236
mwu	Mittu	mitt1253
zmq	Mituku	mitu1240
mpo	Miu	miuu1237
vmi	Miwa	miwa1242
mfg	Mixifore	mixi1241
mix	Mixtepec Mixtec	mixt1425
zpm	Mixtepec Zapotec	mixt1426
mvi	Miyako	miya1259
mkf	Miya	miya1266
soy	Miyobe	miyo1238
mra	Mlabri	mlab1235
lhs	Mlahsö	mlah1239
kja	Mlap	mlap1238
mlo	Mlomp	mlom1238
mmu	Mmaala	mmaa1238
bfm	Mmen	mmen1238
obm	Moabite	moab1234
mfq	Moba	moba1244
mod	Mobilian	mobi1236
ahm	Mobumrin Aizi	mobu1235
jkm	Mobwa Karen	mobw1234
mhn	Mócheno	moch1255
old	Mochi	moch1256
mhc	Mocho	moch1257
omc	Mochica	moch1259
moc	Mocoví	moco1246
gbn	Mo'da	moda1242
mxd	Modang	moda1244
ell	Modern Greek (1453-)	mode1248
mqo	Modole	modo1249
mvq	Moere	moer1240
mif	Mofu-Gudur	mofu1248
mhj	Mogholi	mogh1245
mou	Mogum	mogu1251
mov	Mohave	moha1256
moh	Mohawk	moha1258
mof	Mohegan-Montauk-Narragansett	mohe1244
mow	Moi (Congo)	moic1236
mxn	Moi (Indonesia)	moii1235
mkp	Moikodi	moik1239
mwz	Moingi	moin1241
mob	Moinba	moin1242
ymi	Moji	moji1238
mft	Mokerang	moke1240
mwt	Moken	moke1242
mkj	Mokilese	moki1238
mqt	Mok	mokk1243
mkm	Moklen	mokl1243
mkl	Mokole	moko1243
bri	Mokpwe	mokp1239
mdf	Moksha	moks1248
vms	Moksela	moks1249
mbe	Molale	mola1238
pwm	Molbog	molb1237
vsi	Moldova Sign Language	mold1243
mol	Moldavian	mold1248
bxc	Molengue	mole1238
mox	Molima	moli1248
aun	Molmo One	molm1235
zmo	Molo	molo1257
msl	Molof	molo1262
mlw	Moloko	molo1266
myl	Moma	moma1242
msz	Momare	moma1243
dmb	Mombo Dogon	momb1254
mmb	Momina	momi1242
ver	Mom Jango	momj1237
mqf	Momuna	momu1241
mzg	Monastic Sign Language	mona1241
npn	Mondropolon	mond1265
msr	Mongolian Sign Language	mong1264
bxm	Mongolia Buriat	mong1330
mon	Mongolian	mong1331
lol	Mongo (Atlantic-Congo)	mong1338
mog	Mongondow	mong1342
mgt	Mongol	mong1344
mom	Mangue	moni1237
mnz	Moni	moni1261
mnw	Mon	monn1252
moo	Monom	mono1268
mru	Mono (Cameroon)	mono1269
mnh	Mono (Democratic Republic of Congo)	mono1270
mte	Mono (Solomon Islands)	mono1273
mnr	Mono (USA)	mono1275
nmh	Monsang Naga	mons1234
moe	Montagnais	mont1268
mtl	Montol	mont1280
moj	Monzombo	monz1249
gwg	Moo	mooo1239
crm	Moose Cree	moos1236
mop	Mopán Maya	mopa1243
msg	Moraid	mora1239
mze	Morawa	mora1273
moq	Mor (Bomberai Peninsula)	morb1239
msx	Moresada	more1258
nhm	Morelos Nahuatl	more1259
xmo	Morerebi	more1262
xmz	Mori Bawah	mori1268
mzq	Mori Atas	mori1269
mdb	Morigi	mori1271
mfe	Morisyen	mori1278
mhz	Mor (Mor Islands)	morm1235
xms	Moroccan Sign Language	moro1242
bdo	Morom	moro1281
mgc	Morokodo	moro1284
mor	Moro	moro1285
mrp	Morouas	moro1286
mqn	Moronene	moro1287
mok	Morori	moro1289
ary	Moroccan Arabic	moro1292
mrl	Mortlockese	mort1237
mgd	Moru	moru1253
cas	Mosetén-Chimané	mose1249
mwy	Mosiro	mosi1247
mqv	Mosimo	mosi1248
mtj	Moskona	mosk1236
mos	Mossi	moss1236
mtt	Mota	mota1237
mlv	Motlav	motl1237
meu	Motu	motu1246
mwh	Mouk-Aria	mouk1239
kpx	Mountain Koiali	moun1252
jmw	Mouwase	mouw1234
mzp	Movima	movi1243
ity	Moyadan Itneg	moya1235
nmo	Moyon Naga	moyo1238
mzy	Mozambican Sign Language	moza1235
mxi	Mozarabic	moza1249
mpi	Mpade	mpad1242
mcx	Mpiemo	mpie1238
mpz	Mpi	mpii1239
mgg	Mpongmpong	mpon1254
mpa	Mpoto	mpot1240
mvt	Mpotovoro	mpot1241
zmp	Mpuono	mpuo1241
akc	Mpur	mpur1239
cmr	Mro Chin	mroc1235
mro	Mru	mruu1242
kqx	Mser	mser1242
agz	Mt. Iriga Agta	mtir1235
atl	Mt. Iraya Agta	mtir1236
mtd	Mualang	mual1241
tsx	Mubami	muba1238
mub	Mubi (Chad)	mubi1246
ymd	Muda	muda1235
mwd	Mudbura	mudb1240
gau	Mudhili Gadaba	mudh1235
udg	Muduga	mudu1239
vmd	Mudu Koraga	mudu1241
wiv	Muduapa	mudu1242
aoj	Mufian	mufi1238
muk	Mugom	mugo1238
bmr	Muinane	muin1242
ymj	Muji Yi	muji1236
mmk	Mukha-Dora	mukh1238
vmo	Muko-Muko	muko1237
moz	Mukulu	muku1242
mlm	Mulam	mula1253
mfw	Mulaha	mula1254
mpb	Mullukmulluk	mull1237
kpb	Mullu Kurumba	mull1244
vmu	Muluridyi	mulu1243
kqa	Mum	mumm1238
mnb	Muna	muna1247
mwq	Mün Chin	munc1235
unr	Mundari	mund1320
unx	Munda	mund1321
mua	Mundang	mund1325
muh	Mündü	mund1326
mnf	Mundani	mund1327
boe	Mundabli	mund1328
myu	Mundurukú	mund1330
mmf	Mundat	mund1334
muw	Mundari	mund1339
mhk	Mungaka	mung1266
mth	Munggui	mung1269
mpv	Mungkip	mung1272
mtc	Munit	muni1257
myr	Muniche	muni1258
mnj	Munji	munj1244
umu	Munsee	muns1251
mtq	Muong	muon1246
asx	Muratayak	mura1271
mxr	Murik (Malaysia)	muri1259
mtf	Murik (Papua New Guinea)	muri1260
rmh	Murkim	murk1238
mur	Murle	murl1244
mwf	Murrinh-Patha	murr1258
muz	Mursi	murs1242
zmu	Muruwari	muru1266
mqw	Murupi	muru1273
huu	Murui Huitoto	muru1274
smm	Musasa	musa1263
mmi	Musar	musa1265
mmq	Musak	musa1266
mse	Musey	muse1242
mug	Musgu	musg1254
xma	Mushungulu	mush1238
mui	Musi (Malay)	musi1241
mje	Muskum	musk1256
ttt	Muslim Tat	musl1236
msu	Musom	muso1238
emi	Mussau-Emira	muss1246
muv	Muthuvan	muth1236
tuc	Mutu	mutu1242
mvm	Muya	muya1239
muy	Muyang	muya1243
myw	Muyuw	muyu1244
ymz	Muzi	muzi1235
mcj	Mvanip	mvan1238
mxh	Mvuba	mvub1239
sur	Mwaghavul	mwag1236
wlc	Mwali Comorian	mwal1237
wmw	Mwani	mwan1247
moa	Mwan	mwan1250
mwa	Mwatebu	mwat1237
mjh	Mwera (Nyasa)	mwer1247
mwe	Mwera (Chimwera)	mwer1248
mws	Mwimbi-Muthambi	mwim1241
gmy	Mycenaean Greek	myce1241
mye	Myene	myen1241
nme	Mzieme Naga	mzie1235
nbt	Na (India)	naaa1245
nao	Naaba	naab1241
nas	Naasioi	naas1242
mne	Naba	naba1253
naf	Nabak	naba1256
mty	Nabi	nabi1239
ncd	Nachering	nach1240
mbj	Nadëb	nade1244
nfr	Nafaanra	nafa1258
srf	Nafi	nafi1237
nxx	Nafri	nafr1241
jbn	Nafusi	nafu1238
nag	Naga Pidgin	naga1394
nbg	Nagarchal	naga1399
nxe	Nage	nage1237
ngv	Nagumi	nagu1244
nlx	Nahali	naha1261
nhh	Nahari	naha1262
bio	Nai	naii1241
ars	Najdi Arabic	najd1235
nck	Nakara	naka1260
nak	Nakanai	naka1262
nae	Naka'ela	naka1263
nib	Nakama	naka1264
nkj	Nakai	naka1265
nbk	Nake	nake1240
mff	Naki	naki1238
nax	Nakwi	nakw1240
nlc	Nalca	nalc1240
nal	Nalik	nali1244
nss	Nali	nali1245
nlz	Nalögo	nalo1235
ylo	Naluo Yi	nalu1239
naj	Nalu	nalu1240
naq	Nama (Namibia)	nama1264
nmx	Nama (Papua New Guinea)	nama1266
nkm	Namat	nama1267
nmk	Namakura	nama1268
nmq	Nambya	namb1291
ncm	Nambo	namb1293
neo	Ná-Meo	name1237
nbs	Namibian Sign Language	nami1249
nnm	Namia	nami1256
nvm	Namiae	nami1258
naa	Namla	naml1240
mxw	Namo	namo1246
nmt	Namonuito	namo1247
bwb	Namosi-Naitasiri-Serua	namo1248
nmy	Namuyi	namu1246
gld	Nanai	nana1257
nnc	Nancere	nanc1253
nnb	Nande	nand1264
niq	Nandi	nand1266
sen	Nanerigé Sénoufo	nane1238
nam	Nangikurrunggurr	nang1259
nzz	Nanga	nang1261
ngr	Nanggu	nang1262
nnk	Nankina	nank1250
nnt	Nanticoke	nant1249
cox	Nanti	nant1250
afk	Nanubae	nanu1240
qvo	Napo Lowland Quechua	napo1242
npy	Napu	napu1241
nrb	Nara	nara1262
nrg	Narango	nara1263
nac	Narak	nara1264
nxu	Narau	nara1265
loh	Narim	nari1240
nhr	Naro	naro1249
nrm	Narom	naro1251
npa	Nar Phu	narp1239
nay	Narrinyeri	narr1259
xnt	Narrangansett	narr1280
nnr	Narungga	naru1238
nsy	Nasal	nasa1239
nvh	Nasarian	nasa1240
nsk	Naskapi	nask1242
nts	Natagaimas	nata1238
ntz	Natanzi	nata1252
ais	Nataoran Amis	nata1254
ncz	Natchez	natc1249
ntm	Nateni	nate1242
nte	Nathembo	nath1238
nti	Natioro	nati1243
ntu	Natügu	natu1246
stc	Natügu	natu1249
nxa	Nauete	naue1237
ynk	Naukan Yupik	nauk1242
ncn	Nauna	naun1237
nwo	Nauo	nauo1235
nau	Nauru	naur1243
nav	Navajo	nava1243
bqe	Navarro-Labourdin Basque	nava1245
nsw	Navut	navu1237
nwr	Nawaru	nawa1258
nwa	Nawathinehena	nawa1259
nmz	Nawdm	nawd1238
naw	Nawuri	nawu1242
nxq	Naxi	naxi1245
nbf	Naxi	naxi1246
nyq	Nayini	nayi1242
noz	Nayi	nayi1243
ncr	Ncane	ncan1245
nlu	Nchumbulu	nchu1238
gke	Ndai	ndai1238
ndk	Ndaka	ndak1241
ncp	Ndaktup	ndak1242
ndh	Ndali	ndal1241
ndj	Ndamba	ndam1239
ndm	Ndam	ndam1251
nnz	Nda'nda'	ndan1241
nda	Ndasa	ndas1238
ndc	Ndau	ndau1241
ned	Nde-Gbite	ndeg1238
nml	Ndemli	ndem1249
ndg	Ndengereko	nden1248
dne	Ndendeule	nden1249
ndd	Nde-Nsele-Nta	nden1250
eli	Nding	ndin1245
ndw	Ndobo	ndob1238
nbb	Ndoe	ndoe1238
ndz	Ndogo	ndog1248
ndl	Ndolo	ndol1238
ndq	Ndombe	ndom1244
nqm	Ndom	ndom1245
njd	Ndonde Hamba	ndon1252
ndo	Ndonga	ndon1254
ndr	Ndoola	ndoo1241
ndp	Ndo	ndoo1242
ndx	Nduga	ndug1245
nmd	Ndumu	ndum1239
ndt	Ndunga	ndun1249
nuh	Ndunda	ndun1251
ndv	Ndut	ndut1239
njt	Ndyuka-Trio Pidgin	ndyu1241
djk	Ndyuka	ndyu1242
wni	Ndzwani Comorian	ndzw1235
nap	Neapolitan	neap1235
nec	Nedebang	nede1245
nef	Nefamese	nefa1235
zmi	Negeri Sembilan Malay	nege1240
dcr	Negerhollands	nege1244
neg	Negidal	negi1245
nsn	Nehan	neha1247
nkg	Nekgini	nekg1240
nif	Nek	nekk1240
nej	Neko	neko1240
nek	Neku	neku1237
nex	Neme	neme1244
nem	Nemi	nemi1240
anh	Nend	nend1239
yrk	Nenets	nene1249
nen	Nengone	neng1238
nqn	Nen	nenn1238
neu	Neo	neoa1234
nsp	Nepalese Sign Language	nepa1250
kxl	Nepali Kurux	nepa1253
npi	Nepali	nepa1254
net	Nete	nete1240
new	Newari	newa1246
jas	New Caledonian Javanese	newc1244
nzs	New Zealand Sign Language	newz1236
ney	Neyo	neyo1238
nez	Nez Perce	nezp1238
ntj	Ngaanyatjarra	ngaa1240
gym	Ngäbere	ngab1239
nju	Ngadjunmaya	ngad1258
nxg	Ngad'a	ngad1261
nnf	Ngaing	ngai1241
nij	Ngaju	ngaj1237
hlt	Nga La	ngal1291
ngk	Ngalkbun	ngal1292
nig	Ngalakan	ngal1293
szb	Ngalum	ngal1298
nud	Ngala	ngal1300
nmv	Ngamini	ngam1265
nbv	Ngamambo	ngam1267
sba	Ngambay	ngam1268
nmc	Ngam	ngam1269
nbh	Ngamo	ngam1282
nio	Nganasan	ngan1291
nid	Ngandi	ngan1295
nyx	Nganyaywana	ngan1296
gng	Ngangam	ngan1299
nne	Ngandyera	ngan1300
nxd	Ngando (Democratic Republic of Congo)	ngan1302
ngd	Ngando (Central African Republic)	ngan1304
nbj	Ngarinman	ngar1235
ung	Ngarinyin	ngar1284
nlr	Ngarla	ngar1286
nrl	Ngarluma	ngar1287
nsg	Ngasa	ngas1238
anc	Ngas	ngas1240
ngm	Ngatik Men's Creole	ngat1248
cnw	Ngawn Chin	ngaw1239
nxn	Ngawun	ngaw1240
zdj	Ngazidja Comorian	ngaz1238
nbm	Ngbaka Ma'bo	ngba1284
nga	Ngbaka	ngba1285
ngg	Ngbaka Manza	ngba1287
jgb	Ngbee	ngbe1238
nbd	Ngbinda	ngbi1238
nuu	Ngbundu	ngbu1241
agh	Ngelima	ngel1238
nge	Ngemba	ngem1255
ngt	Ngeq	ngeq1245
nnn	Ngete	nget1241
nbq	Nggem	ngge1241
ngx	Nggwahyi	nggw1242
nnh	Ngiemboon	ngie1241
ngj	Ngie	ngie1242
jle	Ngile	ngil1242
nnq	Ngindo	ngin1244
niy	Ngiti	ngit1239
ngi	Ngizim	ngiz1242
kcd	Ngkâlmpw Kanum	ngka1235
nmj	Ngombe (Central African Republic)	ngom1265
ngc	Ngombe (Democratic Republic of Congo)	ngom1268
nra	Ngom	ngom1270
nla	Ngombale	ngom1271
jgo	Ngomba	ngom1272
noq	Ngongo (Democratic Republic of Congo)	ngon1267
ngo	Ngoni	ngon1269
nnx	Ngong	ngon1275
nsh	Ngoshie	ngos1238
nuw	Nguluwan	ngul1236
ngp	Ngulu	ngul1246
nlo	Ngul	ngul1247
nui	Ngumbi	ngum1255
nue	Ngundu	ngun1266
ndn	Ngundi	ngun1270
ngz	Ngungwel	ngun1272
nuo	Nguôn	nguo1239
nrx	Ngurmbur	ngur1260
nbx	Ngura	ngur1261
ngq	Ngurimi	ngur1263
ngw	Ngwaba	ngwa1251
nwe	Ngwe	ngwe1238
ngn	Ngwo	ngwo1241
nha	Nhanda	nhan1238
yrl	Nhengatu	nhen1239
nhf	Nhuwala	nhuw1239
nia	Nias	nias1242
ncs	Nicaraguan Sign Language	nica1238
bzk	Nicaragua Creole English	nica1252
nie	Niellim	niel1243
nsi	Nigerian Sign Language	nige1240
fuv	Nigerian Fulfulde	nige1253
mzk	Nigeria Mambila	nige1255
pcm	Nigerian Pidgin	nige1257
nll	Nihali	niha1238
nii	Nii	niii1240
nad	Nijadali	nija1241
gbe	Niksek	niks1238
nim	Nilamba	nila1242
nil	Nila	nila1244
noe	Nimadi	nima1243
nmp	Nimanbur	nima1245
nmr	Nimbari	nimb1256
nis	Nimi	nimi1240
nmw	Nimoa	nimo1246
niw	Nimo	nimo1247
shb	Ninam	nina1238
nxi	Nindi	nind1242
